chrom	start	end	gene_polyA	feature	strand
X	2428725	2428800	NM_080310_2427113	last_intron	-
X	2442732	2443733	NM_080311_2442313	last_intron	-
X	2443665	2443733	NM_001258561_2442313	last_intron	-
X	2445593	2445860	NM_001103398_2444167	last_intron	-
X	2445593	2446410	NM_001201611_2444167	last_intron	-
X	2449327	2449389	NM_001038738_2450550	last_intron	+
X	2471194	2472951	NM_001031862_2470460	last_intron	-
X	2480908	2481069	NM_001031865_2479617	last_intron	-
X	2480908	2481069	NM_001297895_2476259	last_intron	-
X	2576054	2576116	NM_001258572_2577005	last_intron	+
X	2576054	2576116	NM_130651_2577011	last_intron	+
X	2576384	2577592	NM_001297897_2578640	last_intron	+
X	2579515	2579576	NM_001297899_2579091	last_intron	-
X	2581112	2582988	NM_001201613_2583823	last_intron	+
X	2582575	2582988	NM_001201615_2583823	last_intron	+
X	2582826	2582988	NM_130653_2583823	last_intron	+
X	2582826	2583008	NM_001201614_2583823	last_intron	+
X	2584395	2584462	NM_001258573_2583745	last_intron	-
X	2587386	2587440	NM_001258574_2588217	last_intron	+
X	2587386	2587440	NM_080245_2587878	last_intron	+
X	2597015	2597326	NM_001297900_2598627	last_intron	+
X	2597015	2597326	NM_166946_2599111	last_intron	+
X	2599718	2599778	NM_001297901_2599446	last_intron	-
X	2599718	2599778	NM_080314_2599158	last_intron	-
X	2605652	2605713	NM_080162_2606824	last_intron	+
X	2607196	2607261	NM_080029_2606680	last_intron	-
X	2610182	2610245	NM_130655_2609247	last_intron	-
X	2618761	2618868	NM_001258575_2617758	last_intron	-
X	2618761	2618868	NM_080315_2618276	last_intron	-
X	2621312	2621378	NM_130656_2622140	last_intron	+
X	2622341	2622434	NM_130657_2622069	last_intron	-
X	2623514	2623594	NM_001297902_2622069	last_intron	-
X	2632851	2632911	NM_001272262_2633672	last_intron	+
X	2632851	2632911	NM_130658_2633353	last_intron	+
X	2673618	2673905	NM_001169179_2674273	last_intron	+
X	2673618	2674596	NM_001169178_2675602	last_intron	+
X	2673618	2674596	NM_057367_2675621	last_intron	+
X	2673618	2674596	NM_166948_2676657	last_intron	+
X	2673618	2677100	NM_001042794_2679553	last_intron	+
X	2673618	2677100	NM_001103400_2677846	last_intron	+
X	2674921	2677100	NM_001272263_2677846	last_intron	+
X	2681236	2681333	NM_080316_2680199	last_intron	-
X	2692149	2692207	NM_080317_2692780	last_intron	+
X	2692390	2692476	NM_001272265_2692780	last_intron	+
X	2693097	2693155	NM_130660_2692732	last_intron	-
X	2695225	2695392	NM_130661_2694723	last_intron	-
X	2695225	2695392	NM_206616_2694392	last_intron	-
X	2699338	2699841	NM_001297903_2701033	last_intron	+
X	2699338	2699841	NM_130662_2700913	last_intron	+
X	2702775	2703287	NM_001144677_2701124	last_intron	-
X	2705925	2705993	NM_130664_2706217	last_intron	+
X	2706856	2706952	NM_130665_2706151	last_intron	-
X	2710901	2710970	NM_130666_2711668	last_intron	+
X	2712022	2712092	NM_130667_2711756	last_intron	-
X	2716705	2716765	NM_130668_2717654	last_intron	+
X	2718750	2718812	NM_130669_2717638	last_intron	-
X	2723499	2723567	NM_058146_2724158	last_intron	+
X	2724385	2724442	NM_058145_2726577	last_intron	+
X	2727227	2727291	NM_130670_2727568	last_intron	+
X	2728934	2728996	NM_057990_2730042	last_intron	+
X	2730706	2730765	NM_001316628_2730077	last_intron	-
X	2730706	2730765	NM_130671_2730217	last_intron	-
X	2733485	2733555	NM_130672_2734402	last_intron	+
X	2735104	2735176	NM_057757_2734248	last_intron	-
X	2739232	2739296	NM_001272266_2739089	last_intron	-
X	2783425	2783766	NM_001258580_2782906	last_intron	-
X	2791343	2791413	NM_057439_2790599	last_intron	-
X	2872687	2872742	NM_130675_2871884	last_intron	-
X	2883467	2883551	NM_130677_2882226	last_intron	-
X	2883467	2883558	NM_001272268_2882226	last_intron	-
X	2890883	2893220	NM_001103401_2893964	last_intron	+
X	2893158	2893220	NM_166954_2894232	last_intron	+
X	2922342	2922415	NM_001031868_2923468	last_intron	+
X	2922351	2922415	NM_001272269_2924426	last_intron	+
X	2923375	2923682	NM_130680_2924426	last_intron	+
X	2926779	2927108	NM_130681_2925884	last_intron	-
X	2930050	2930194	NM_166957_2932626	last_intron	+
X	2939552	2939654	NM_130685_2940527	last_intron	+
X	2941536	2941608	NM_130686_2942329	last_intron	+
X	2943536	2943672	NM_130687_2944569	last_intron	+
X	2948148	2948217	NM_001272270_2949120	last_intron	+
X	2948148	2948217	NM_130690_2948948	last_intron	+
X	2954530	2954652	NM_001297906_2950399	last_intron	-
X	2954530	2954652	NM_080319_2951832	last_intron	-
X	3131847	3131925	NM_001258576_3132791	last_intron	+
X	3131847	3131925	NM_001258579_3134532	last_intron	+
X	3170559	3170634	NM_001258581_3171682	last_intron	+
X	3170559	3170634	NM_057511_3172221	last_intron	+
X	3172987	3173044	NM_001297907_3172268	last_intron	-
X	3172987	3173044	NM_144464_3172454	last_intron	-
X	3173595	3173667	NM_058134_3173376	last_intron	-
X	3175658	3175933	NM_001297908_3176223	last_intron	+
X	3338816	3338969	NM_001272272_3343767	last_intron	+
X	3338816	3338969	NM_080322_3339327	last_intron	+
X	3376233	3384386	NM_001272275_3391697	last_intron	+
X	3376233	3384386	NM_080323_3386011	last_intron	+
X	3392891	3393024	NM_001272276_3392486	last_intron	-
X	3392891	3393024	NM_001297909_3387944	last_intron	-
X	3392891	3393024	NM_130699_3392397	last_intron	-
X	3435662	3435712	NM_001272278_3434943	last_intron	-
X	3459953	3460023	NM_130701_3459016	last_intron	-
X	3461854	3462047	NM_001272281_3462500	last_intron	+
X	3461947	3462047	NM_130702_3462500	last_intron	+
X	3463827	3463880	NM_001272282_3462474	last_intron	-
X	3463827	3463889	NM_130703_3462474	last_intron	-
X	3466207	3466269	NM_130704_3465737	last_intron	-
X	3478549	3478610	NM_001144678_3476689	last_intron	-
X	3478549	3478610	NM_001297910_3476463	last_intron	-
X	3483912	3483969	NM_001272283_3484555	last_intron	+
X	3488022	3488074	NM_001272284_3488905	last_intron	+
X	3488022	3488074	NM_001272286_3490915	last_intron	+
X	3492437	3492512	NM_001297911_3491011	last_intron	-
X	3492437	3492512	NM_130709_3491434	last_intron	-
X	3513652	3514001	NM_001272288_3511337	last_intron	-
X	3513652	3514001	NM_001272289_3507245	last_intron	-
X	3514459	3515251	NM_130711_3515757	last_intron	+
X	3571474	3571543	NM_001042795_3572000	last_intron	+
X	3571939	3572002	NM_001272290_3571456	last_intron	-
X	3571939	3572002	NM_130713_3571721	last_intron	-
X	3664669	3664810	NM_079961_3666724	last_intron	+
X	3668412	3668534	NM_130714_3668845	last_intron	+
X	3670587	3670654	NM_001258582_3668901	last_intron	-
X	3670587	3670654	NM_057973_3668837	last_intron	-
X	3700464	3700670	NM_001169180_3700780	last_intron	+
X	3700464	3700670	NM_001169181_3701672	last_intron	+
X	3706251	3707367	NM_080324_3704610	last_intron	-
X	3706251	3707367	NM_166986_3704984	last_intron	-
X	3706251	3708743	NM_166985_3704984	last_intron	-
X	3785813	3786143	NM_001103403_3786636	last_intron	+
X	3785813	3786143	NM_001144680_3788818	last_intron	+
X	3785813	3786143	NM_001144681_3787977	last_intron	+
X	3785813	3786143	NM_001144683_3786969	last_intron	+
X	3785813	3786143	NM_001272291_3789770	last_intron	+
X	3791402	3791476	NM_001014719_3792477	last_intron	+
X	3795228	3796659	NM_166990_3797339	last_intron	+
X	3800485	3800559	NM_130718_3801570	last_intron	+
X	3810141	3810222	NM_166991_3811040	last_intron	+
X	3830454	3830678	NM_130721_3831546	last_intron	+
X	3852065	3852139	NM_001103407_3857621	last_intron	+
X	3865013	3865069	NM_001297915_3862966	last_intron	-
X	3877458	3877627	NM_001297916_3878817	last_intron	+
X	3879214	3879512	NM_176682_3880379	last_intron	+
X	3881962	3882052	NM_130724_3882967	last_intron	+
X	3889542	3889690	NM_130725_3890486	last_intron	+
X	3896681	3896841	NM_001038740_3892384	last_intron	-
X	3896681	3896841	NM_001272295_3891497	last_intron	-
X	3896681	3896841	NM_206622_3895047	last_intron	-
X	3935179	3935259	NM_001272297_3932156	last_intron	-
X	3935179	3935259	NM_001297918_3932000	last_intron	-
X	3939155	3939214	NM_001297919_3940582	last_intron	+
X	3939155	3939214	NM_130730_3940006	last_intron	+
X	3943393	3943452	NM_166997_3944265	last_intron	+
X	3952221	3952766	NM_130731_3954086	last_intron	+
X	3952221	3952766	NM_206623_3955442	last_intron	+
X	3955972	3956048	NM_001297920_3955543	last_intron	-
X	3966521	3966587	NM_130732_3965435	last_intron	-
X	3969289	3969350	NM_001316636_3968788	last_intron	-
X	3969289	3969350	NM_130733_3968993	last_intron	-
X	4086250	4087053	NM_001272299_4087354	last_intron	+
X	4088348	4089829	NM_001272298_4090740	last_intron	+
X	4088348	4089829	NM_001272300_4092153	last_intron	+
X	4088348	4089829	NM_001297921_4092237	last_intron	+
X	4099891	4099992	NM_001297922_4097592	last_intron	-
X	4099891	4099992	NM_131920_4097918	last_intron	-
X	4102093	4102463	NM_131921_4102995	last_intron	+
X	4103896	4103961	NM_057518_4102955	last_intron	-
X	4110010	4110151	NM_001258587_4110981	last_intron	+
X	4110010	4110151	NM_001297923_4110636	last_intron	+
X	4110010	4110162	NM_167002_4110636	last_intron	+
X	4111584	4111642	NM_143750_4111156	last_intron	-
X	4113935	4114063	NM_001272302_4114929	last_intron	+
X	4113935	4114063	NM_001272303_4114870	last_intron	+
X	4114929	4115001	NM_001272304_4114800	last_intron	-
X	4125787	4125923	NM_001169186_4128947	last_intron	+
X	4125787	4125923	NM_001169187_4126256	last_intron	+
X	4125787	4125923	NM_001169188_4126742	last_intron	+
X	4125787	4125923	NM_001258591_4130016	last_intron	+
X	4131494	4131557	NM_167003_4132833	last_intron	+
X	4134903	4135410	NM_001297925_4134383	last_intron	-
X	4134903	4136568	NM_001272306_4134383	last_intron	-
X	4134903	4136568	NM_001272308_4132887	last_intron	-
X	4136298	4136568	NM_001297926_4135870	last_intron	-
X	4139317	4141770	NM_167004_4139053	last_intron	-
X	4141954	4142049	NM_167005_4140175	last_intron	-
X	4213062	4213117	NM_001258593_4213421	last_intron	+
X	4222564	4222629	NM_131926_4223331	last_intron	+
X	4242613	4242720	NM_080328_4241887	last_intron	-
X	4245659	4245717	NM_001297927_4244095	last_intron	-
X	4245659	4245717	NM_167006_4244124	last_intron	-
X	4247382	4247448	NM_001258594_4247701	last_intron	+
X	4247382	4247448	NM_001258595_4247785	last_intron	+
X	4248433	4248496	NM_001258596_4248657	last_intron	+
X	4301699	4301800	NM_001297928_4300117	last_intron	-
X	4301699	4301800	NM_131931_4300152	last_intron	-
X	4314727	4314816	NM_001297930_4314230	last_intron	-
X	4319503	4319565	NM_131932_4321745	last_intron	+
X	4319503	4319569	NM_167007_4321745	last_intron	+
X	4321867	4321930	NM_080242_4321764	last_intron	-
X	4327558	4327621	NM_131933_4327080	last_intron	-
X	4360705	4361965	NM_001014720_4365408	last_intron	+
X	4360705	4361965	NM_001014721_4364879	last_intron	+
X	4369790	4369859	NM_131934_4371136	last_intron	+
X	4381567	4381787	NM_001258597_4382466	last_intron	+
X	4482384	4482516	NM_001169191_4484452	last_intron	+
X	4482384	4482519	NM_001258598_4485647	last_intron	+
X	4533343	4533524	NM_001258600_4535464	last_intron	+
X	4533343	4533524	NM_131936_4533840	last_intron	+
X	4535961	4536531	NM_001272310_4535635	last_intron	-
X	4537431	4537485	NM_001169193_4536016	last_intron	-
X	4537431	4537485	NM_080332_4535635	last_intron	-
X	4541551	4541906	NM_001297933_4542506	last_intron	+
X	4541551	4541906	NM_131937_4542438	last_intron	+
X	4544176	4544233	NM_131938_4544497	last_intron	+
X	4546824	4547385	NM_131939_4545280	last_intron	-
X	4546824	4547385	NM_167010_4544617	last_intron	-
X	4552243	4552307	NM_131942_4553006	last_intron	+
X	4571567	4571619	NM_131945_4570991	last_intron	-
X	4620860	4621151	NM_001014722_4627206	last_intron	+
X	4620860	4621151	NM_057326_4626104	last_intron	+
X	4627741	4627822	NM_001297935_4627380	last_intron	-
X	4627759	4627822	NM_001272311_4627380	last_intron	-
X	4631730	4631813	NM_131947_4631373	last_intron	-
X	4631730	4631813	NM_167011_4631052	last_intron	-
X	4636917	4637111	NM_080333_4639112	last_intron	+
X	4641063	4641832	NM_001297936_4639259	last_intron	-
X	4641652	4641832	NM_131949_4641269	last_intron	-
X	4646442	4647306	NM_001272314_4645127	last_intron	-
X	4648094	4648174	NM_080334_4648646	last_intron	+
X	4649514	4649572	NM_001297937_4648592	last_intron	-
X	4653925	4654002	NM_131951_4651955	last_intron	-
X	4657524	4657592	NM_080011_4658259	last_intron	+
X	4657524	4657592	NM_167012_4658005	last_intron	+
X	4658536	4659734	NM_001169195_4658158	last_intron	-
X	4660187	4660257	NM_001169194_4658577	last_intron	-
X	4660187	4660257	NM_131952_4658158	last_intron	-
X	4668820	4668903	NM_080113_4667290	last_intron	-
X	4683422	4683486	NM_001297938_4679988	last_intron	-
X	4683422	4683486	NM_080335_4680404	last_intron	-
X	4691844	4698296	NM_001258601_4702034	last_intron	+
X	4691844	4698296	NM_080336_4699456	last_intron	+
X	4704517	4704587	NM_131953_4705123	last_intron	+
X	4704517	4704587	NM_167017_4705265	last_intron	+
X	4705686	4706004	NM_131954_4707504	last_intron	+
X	4727562	4727622	NM_001014723_4728744	last_intron	+
X	4727562	4727622	NM_131955_4729487	last_intron	+
X	4782714	4782768	NM_001144684_4782201	last_intron	-
X	4797570	4797632	NM_001272316_4797266	last_intron	-
X	4797570	4797632	NM_001272317_4797231	last_intron	-
X	4803352	4803426	NM_167021_4800835	last_intron	-
X	4904875	4904965	NM_001169196_4906260	last_intron	+
X	4904875	4904965	NM_001297940_4906575	last_intron	+
X	4907405	4907459	NM_131966_4908821	last_intron	+
X	4913783	4913845	NM_001103409_4914961	last_intron	+
X	4913783	4913845	NM_001297941_4915161	last_intron	+
X	4915522	4915585	NM_131969_4915280	last_intron	-
X	4920991	4921045	NM_001297943_4921612	last_intron	+
X	4920991	4921045	NM_131970_4921648	last_intron	+
X	4928129	4928216	NM_001272318_4926664	last_intron	-
X	4928132	4928216	NM_001103410_4926664	last_intron	-
X	4928132	4928216	NM_001297944_4921678	last_intron	-
X	4953621	4953724	NM_167024_4954090	last_intron	+
X	4953621	4954970	NM_001169200_4955916	last_intron	+
X	4954624	4954970	NM_001169198_4955916	last_intron	+
X	4954624	4954970	NM_001297946_4955425	last_intron	+
X	5068798	5068894	NM_001038742_5070772	last_intron	+
X	5068798	5068894	NM_001169202_5070929	last_intron	+
X	5078026	5078117	NM_001169203_5076468	last_intron	-
X	5078026	5078117	NM_001169204_5074995	last_intron	-
X	5078026	5078117	NM_001272321_5071027	last_intron	-
X	5078026	5078120	NM_001272320_5074995	last_intron	-
X	5181519	5181583	NM_131979_5180182	last_intron	-
X	5250574	5250728	NM_001042796_5254864	last_intron	+
X	5250574	5250728	NM_001144685_5250952	last_intron	+
X	5302271	5302570	NM_131981_5302894	last_intron	+
X	5305254	5305330	NM_131982_5302988	last_intron	-
X	5305995	5306076	NM_001201616_5306288	last_intron	+
X	5308757	5308828	NM_078489_5307465	last_intron	-
X	5309706	5310131	NM_078490_5310501	last_intron	+
X	5311126	5311193	NM_131984_5310581	last_intron	-
X	5311126	5311197	NM_001297952_5310581	last_intron	-
X	5314145	5314211	NM_131985_5315190	last_intron	+
X	5314145	5314214	NM_001297954_5315190	last_intron	+
X	5316034	5316100	NM_131986_5315130	last_intron	-
X	5319582	5319653	NM_001103413_5318928	last_intron	-
X	5325652	5325726	NM_078493_5326738	last_intron	+
X	5325652	5325729	NM_001297955_5326738	last_intron	+
X	5328106	5328168	NM_001297956_5326675	last_intron	-
X	5328109	5328168	NM_131988_5326675	last_intron	-
X	5332010	5332068	NM_131989_5332435	last_intron	+
X	5333100	5333369	NM_001258602_5334449	last_intron	+
X	5396294	5396472	NM_167031_5397118	last_intron	+
X	5398762	5399531	NM_001297959_5401123	last_intron	+
X	5398762	5399534	NM_001272323_5404204	last_intron	+
X	5398762	5399659	NM_001272322_5401123	last_intron	+
X	5398762	5399693	NM_001103415_5401123	last_intron	+
X	5398762	5399693	NM_206631_5405138	last_intron	+
X	5398762	5403339	NM_001272324_5405138	last_intron	+
X	5405690	5405756	NM_131991_5405238	last_intron	-
X	5415041	5415321	NM_001258603_5413827	last_intron	-
X	5415041	5415321	NM_167034_5412386	last_intron	-
X	5424962	5425142	NM_001297961_5427219	last_intron	+
X	5424962	5425142	NM_131992_5426906	last_intron	+
X	5427955	5428020	NM_131994_5428217	last_intron	+
X	5487435	5491531	NM_001297963_5493540	last_intron	+
X	5487435	5491531	NM_001297964_5494012	last_intron	+
X	5495772	5495836	NM_131998_5494059	last_intron	-
X	5495772	5495836	NM_167038_5493014	last_intron	-
X	5500520	5500617	NM_001297965_5500208	last_intron	-
X	5517844	5518043	NM_001297967_5518771	last_intron	+
X	5529411	5529494	NM_001038743_5528927	last_intron	-
X	5606860	5610844	NM_001297969_5612865	last_intron	+
X	5606860	5610844	NM_132004_5612215	last_intron	+
X	5614173	5614232	NM_132005_5613325	last_intron	-
X	5615804	5615930	NM_001103417_5614554	last_intron	-
X	5617028	5617120	NM_132007_5616572	last_intron	-
X	5617056	5617120	NM_167040_5616572	last_intron	-
X	5620286	5620478	NM_001258604_5619136	last_intron	-
X	5620286	5622251	NM_078494_5619136	last_intron	-
X	5624407	5624474	NM_132008_5625493	last_intron	+
X	5629024	5629183	NM_001272327_5628221	last_intron	-
X	5629024	5629384	NM_001272325_5626317	last_intron	-
X	5629024	5629384	NM_001272326_5625676	last_intron	-
X	5629024	5629384	NM_001272328_5628221	last_intron	-
X	5629024	5629396	NM_001169205_5628221	last_intron	-
X	5629024	5629396	NM_132009_5627669	last_intron	-
X	5655184	5655257	NM_001144688_5650567	last_intron	-
X	5665486	5665541	NM_167041_5664628	last_intron	-
X	5665486	5665687	NM_132013_5664628	last_intron	-
X	5665627	5665687	NM_167042_5664628	last_intron	-
X	5669945	5670050	NM_001297970_5670652	last_intron	+
X	5669945	5670050	NM_132014_5670555	last_intron	+
X	5671016	5671080	NM_080005_5670827	last_intron	-
X	5673134	5673216	NM_001297971_5673545	last_intron	+
X	5673134	5673216	NM_132015_5673543	last_intron	+
X	5674152	5674221	NM_001258605_5673830	last_intron	-
X	5674173	5674221	NM_001297972_5673830	last_intron	-
X	5682281	5682350	NM_078495_5682488	last_intron	+
X	5684102	5684173	NM_132016_5684456	last_intron	+
X	5686080	5686140	NM_132017_5685253	last_intron	-
X	5692309	5692376	NM_001297973_5692773	last_intron	+
X	5692309	5692376	NM_080525_5693084	last_intron	+
X	5693291	5693360	NM_132018_5692945	last_intron	-
X	5708164	5708221	NM_001169207_5708633	last_intron	+
X	5709043	5709127	NM_001297975_5708559	last_intron	-
X	5721696	5721961	NM_001272329_5719736	last_intron	-
X	5721696	5721961	NM_001297977_5719374	last_intron	-
X	5721696	5721961	NM_167045_5720927	last_intron	-
X	5733714	5733913	NM_132023_5734614	last_intron	+
X	5743912	5744355	NM_001272330_5738663	last_intron	-
X	5743912	5746771	NM_132025_5738663	last_intron	-
X	5743912	5747101	NM_001272332_5738663	last_intron	-
X	5751273	5751341	NM_001272333_5752077	last_intron	+
X	5751273	5751341	NM_132026_5751782	last_intron	+
